	A	W	E	U	N	B	S	P	AW	AE	AU	AN	AB	AS	AP	WE	WU	WN	WB	WS	WP	EU	EN	EB	ES	EP	UN	UB	US	UP	NB	NS	NP	BS	BP	SP	AWE	AWU	AWN	AWB	AWS	AWP	AEU	AEN	AEB	AES	AEP	AUN	AUB	AUS	AUP	ANB	ANS	ANP	ABS	ABP	ASP	WEU	WEN	WEB	WES	WEP	WUN	WUB	WUS	WUP	WNB	WNS	WNP	WBS	WBP	WSP	EUN	EUB	EUS	EUP	ENB	ENS	ENP	EBS	EBP	ESP	UNB	UNS	UNP	UBS	UBP	USP	NBS	NBP	NSP	BSP	AWEU	AWEN	AWEB	AWES	AWEP	AWUN	AWUB	AWUS	AWUP	AWNB	AWNS	AWNP	AWBS	AWBP	AWSP	AEUN	AEUB	AEUS	AEUP	AENB	AENS	AENP	AEBS	AEBP	AESP	AUNB	AUNS	AUNP	AUBS	AUBP	AUSP	ANBS	ANBP	ANSP	ABSP	WEUN	WEUB	WEUS	WEUP	WENB	WENS	WENP	WEBS	WEBP	WESP	WUNB	WUNS	WUNP	WUBS	WUBP	WUSP	WNBS	WNBP	WNSP	WBSP	EUNB	EUNS	EUNP	EUBS	EUBP	EUSP	ENBS	ENBP	ENSP	EBSP	UNBS	UNBP	UNSP	UBSP	NBSP	NA
163	2.19E-09	2.19E-09	2.19E-09	2.19E-09	2.85E-09	2.19E-09	0.993910965	3.02E-07	3.77E-11	3.77E-11	3.77E-11	5.77E-11	3.78E-11	0.000206865	1.05E-09	3.77E-11	3.77E-11	5.77E-11	3.78E-11	0.000206865	1.05E-09	3.77E-11	5.77E-11	3.78E-11	0.000206875	1.05E-09	5.77E-11	3.78E-11	0.000206933	1.05E-09	5.79E-11	0.000300355	1.27E-09	0.000207218	1.05E-09	0.004739733	1.89E-13	1.89E-13	3.71E-13	1.91E-13	1.88E-07	1.71E-12	1.89E-13	3.71E-13	1.91E-13	1.88E-07	1.71E-12	3.72E-13	1.91E-13	1.88E-07	1.71E-12	3.74E-13	4.05E-07	2.51E-12	1.89E-07	1.72E-12	1.54E-06	1.89E-13	3.71E-13	1.91E-13	1.88E-07	1.71E-12	3.72E-13	1.91E-13	1.88E-07	1.71E-12	3.74E-13	4.05E-07	2.51E-12	1.89E-07	1.72E-12	1.54E-06	3.72E-13	1.91E-13	1.88E-07	1.71E-12	3.74E-13	4.05E-07	2.51E-12	1.89E-07	1.72E-12	1.54E-06	3.75E-13	4.05E-07	2.52E-12	1.90E-07	1.72E-12	1.54E-06	4.08E-07	2.52E-12	2.19E-06	1.55E-06	1.34E-16	2.36E-16	1.35E-16	5.93E-11	4.42E-15	2.36E-16	1.35E-16	5.93E-11	4.42E-15	2.37E-16	1.08E-10	8.46E-15	5.96E-11	4.45E-15	2.27E-09	2.36E-16	1.35E-16	5.93E-11	4.42E-15	2.37E-16	1.08E-10	8.47E-15	5.96E-11	4.45E-15	2.27E-09	2.38E-16	1.08E-10	8.49E-15	5.96E-11	4.45E-15	2.27E-09	1.08E-10	8.52E-15	4.79E-09	2.29E-09	2.36E-16	1.35E-16	5.93E-11	4.42E-15	2.37E-16	1.08E-10	8.47E-15	5.96E-11	4.45E-15	2.27E-09	2.38E-16	1.08E-10	8.49E-15	5.96E-11	4.45E-15	2.27E-09	1.08E-10	8.52E-15	4.79E-09	2.29E-09	2.38E-16	1.08E-10	8.49E-15	5.97E-11	4.45E-15	2.27E-09	1.08E-10	8.52E-15	4.79E-09	2.29E-09	1.08E-10	8.54E-15	4.80E-09	2.29E-09	4.83E-09	
164	5.44E-09	5.44E-09	5.44E-09	5.50E-09	4.35E-08	5.58E-09	0.009632008	0.003447729	1.87E-10	1.87E-10	1.88E-10	1.01E-09	1.90E-10	7.43E-05	2.68E-05	1.87E-10	1.88E-10	1.01E-09	1.90E-10	7.43E-05	2.68E-05	1.88E-10	1.01E-09	1.90E-10	7.43E-05	2.68E-05	1.01E-09	1.91E-10	7.43E-05	2.68E-05	1.01E-09	9.62E-05	3.45E-05	7.44E-05	2.68E-05	0.978082676	1.28E-12	1.29E-12	6.54E-12	1.32E-12	1.87E-07	6.86E-08	1.29E-12	6.54E-12	1.32E-12	1.87E-07	6.86E-08	6.55E-12	1.32E-12	1.88E-07	6.86E-08	6.60E-12	2.68E-07	1.06E-07	1.88E-07	6.88E-08	0.001261684	1.29E-12	6.54E-12	1.32E-12	1.87E-07	6.86E-08	6.55E-12	1.32E-12	1.88E-07	6.86E-08	6.60E-12	2.68E-07	1.06E-07	1.88E-07	6.88E-08	0.001261684	6.56E-12	1.32E-12	1.88E-07	6.86E-08	6.60E-12	2.68E-07	1.06E-07	1.88E-07	6.88E-08	0.001261746	6.62E-12	2.68E-07	1.06E-07	1.88E-07	6.89E-08	0.001262092	2.69E-07	1.07E-07	0.001834529	0.001263829	7.31E-15	4.18E-14	7.54E-15	5.38E-10	1.99E-10	4.19E-14	7.56E-15	5.38E-10	2.00E-10	4.22E-14	9.84E-10	3.96E-10	5.41E-10	2.01E-10	2.47E-06	4.19E-14	7.57E-15	5.39E-10	2.00E-10	4.22E-14	9.84E-10	3.96E-10	5.41E-10	2.01E-10	2.47E-06	4.24E-14	9.85E-10	3.97E-10	5.41E-10	2.01E-10	2.47E-06	9.89E-10	3.98E-10	5.29E-06	2.49E-06	4.19E-14	7.57E-15	5.39E-10	2.00E-10	4.22E-14	9.84E-10	3.96E-10	5.41E-10	2.01E-10	2.47E-06	4.24E-14	9.85E-10	3.97E-10	5.41E-10	2.01E-10	2.47E-06	9.89E-10	3.98E-10	5.29E-06	2.49E-06	4.24E-14	9.85E-10	3.97E-10	5.41E-10	2.01E-10	2.47E-06	9.89E-10	3.98E-10	5.29E-06	2.49E-06	9.90E-10	3.99E-10	5.30E-06	2.49E-06	5.34E-06	
165	4.13E-08	4.13E-08	4.14E-08	4.62E-08	8.58E-07	4.40E-08	0.004683185	0.002072991	2.68E-09	2.68E-09	2.79E-09	3.14E-08	2.80E-09	7.27E-05	3.49E-05	2.68E-09	2.79E-09	3.14E-08	2.80E-09	7.27E-05	3.49E-05	2.80E-09	3.14E-08	2.81E-09	7.27E-05	3.50E-05	3.18E-08	2.92E-09	7.33E-05	3.55E-05	3.16E-08	0.000611274	0.000284162	7.39E-05	3.57E-05	0.954973918	3.75E-11	3.81E-11	3.58E-10	3.97E-11	4.51E-07	2.32E-07	3.82E-11	3.58E-10	3.98E-11	4.51E-07	2.33E-07	3.61E-10	4.05E-11	4.53E-07	2.35E-07	3.63E-10	3.53E-06	1.85E-06	4.64E-07	2.42E-07	0.002869274	3.82E-11	3.58E-10	3.98E-11	4.51E-07	2.33E-07	3.61E-10	4.05E-11	4.53E-07	2.35E-07	3.63E-10	3.53E-06	1.85E-06	4.64E-07	2.42E-07	0.002869274	3.61E-10	4.05E-11	4.54E-07	2.35E-07	3.63E-10	3.53E-06	1.85E-06	4.64E-07	2.42E-07	0.002871375	3.66E-10	3.54E-06	1.86E-06	4.66E-07	2.44E-07	0.002882763	3.55E-06	1.87E-06	0.021434504	0.00294188	4.57E-13	4.41E-12	4.87E-13	3.73E-09	1.90E-09	4.45E-12	4.92E-13	3.74E-09	1.92E-09	4.49E-12	3.79E-08	1.82E-08	3.97E-09	2.03E-09	1.53E-05	4.46E-12	4.93E-13	3.74E-09	1.92E-09	4.49E-12	3.79E-08	1.82E-08	3.97E-09	2.04E-09	1.53E-05	4.53E-12	3.80E-08	1.83E-08	3.99E-09	2.05E-09	1.54E-05	3.85E-08	1.85E-08	0.000153583	1.63E-05	4.46E-12	4.93E-13	3.74E-09	1.92E-09	4.49E-12	3.79E-08	1.82E-08	3.97E-09	2.04E-09	1.53E-05	4.53E-12	3.80E-08	1.83E-08	3.99E-09	2.05E-09	1.54E-05	3.85E-08	1.85E-08	0.000153583	1.63E-05	4.53E-12	3.80E-08	1.84E-08	3.99E-09	2.05E-09	1.54E-05	3.85E-08	1.85E-08	0.00015365	1.63E-05	3.86E-08	1.86E-08	0.000153974	1.64E-05	0.000155992	
166	6.89E-07	6.90E-07	0.000185319	7.23E-07	3.08E-06	0.646543654	7.50E-07	7.68E-07	9.62E-08	1.28E-05	9.64E-08	1.93E-07	0.003958714	9.66E-08	9.67E-08	1.28E-05	9.64E-08	1.93E-07	0.003958737	9.66E-08	9.67E-08	1.28E-05	2.57E-05	0.293777966	1.29E-05	1.29E-05	1.93E-07	0.003966756	9.68E-08	9.69E-08	0.007950767	1.94E-07	1.94E-07	0.003974844	0.003978865	9.71E-08	1.13E-06	1.11E-08	1.56E-08	9.90E-05	1.11E-08	1.11E-08	1.13E-06	1.58E-06	0.004412664	1.13E-06	1.13E-06	1.56E-08	9.90E-05	1.11E-08	1.11E-08	0.000139114	1.56E-08	1.56E-08	9.91E-05	9.91E-05	1.11E-08	1.13E-06	1.58E-06	0.004412666	1.13E-06	1.13E-06	1.56E-08	9.90E-05	1.11E-08	1.11E-08	0.000139114	1.56E-08	1.56E-08	9.91E-05	9.91E-05	1.11E-08	1.58E-06	0.004413642	1.13E-06	1.13E-06	0.006199271	1.58E-06	1.58E-06	0.004415282	0.004415652	1.13E-06	0.000139136	1.56E-08	1.56E-08	9.91E-05	9.91E-05	1.11E-08	0.000139173	0.000139181	1.56E-08	9.91E-05	1.43E-08	1.21E-07	2.92E-05	1.44E-08	1.44E-08	1.32E-09	9.87E-07	1.57E-10	1.57E-10	8.37E-06	1.32E-09	1.32E-09	9.93E-07	9.94E-07	1.58E-10	1.21E-07	2.93E-05	1.44E-08	1.45E-08	0.000248027	1.21E-07	1.21E-07	2.95E-05	2.95E-05	1.45E-08	8.37E-06	1.32E-09	1.32E-09	9.96E-07	9.97E-07	1.59E-10	8.38E-06	8.38E-06	1.32E-09	1.00E-06	1.21E-07	2.93E-05	1.44E-08	1.45E-08	0.000248027	1.21E-07	1.21E-07	2.95E-05	2.95E-05	1.45E-08	8.37E-06	1.32E-09	1.32E-09	9.96E-07	9.97E-07	1.59E-10	8.38E-06	8.38E-06	1.32E-09	1.00E-06	0.000248119	1.21E-07	1.21E-07	2.96E-05	2.96E-05	1.46E-08	0.000248299	0.000248329	1.21E-07	2.98E-05	8.38E-06	8.38E-06	1.32E-09	1.01E-06	8.39E-06	
167	3.11E-08	3.11E-08	1.19E-05	3.12E-08	6.25E-08	0.614963166	3.13E-08	3.14E-08	3.57E-09	7.27E-07	3.57E-09	5.16E-09	0.000928584	3.57E-09	3.57E-09	7.27E-07	3.57E-09	5.16E-09	0.000928588	3.57E-09	3.57E-09	7.28E-07	1.05E-06	0.356355425	7.28E-07	7.28E-07	5.16E-09	0.000930144	3.57E-09	3.57E-09	0.001699808	5.16E-09	5.16E-09	0.000931712	0.000932493	3.57E-09	1.64E-08	9.42E-11	5.09E-10	1.20E-05	9.45E-11	9.46E-11	1.65E-08	8.90E-08	0.003257769	1.65E-08	1.65E-08	5.10E-10	1.20E-05	9.47E-11	9.48E-11	1.74E-05	5.10E-10	5.10E-10	1.20E-05	1.20E-05	9.51E-11	1.65E-08	8.90E-08	0.003257772	1.65E-08	1.65E-08	5.10E-10	1.20E-05	9.47E-11	9.48E-11	1.74E-05	5.10E-10	5.10E-10	1.20E-05	1.20E-05	9.51E-11	8.90E-08	0.003258797	1.66E-08	1.66E-08	0.004706502	8.91E-08	8.91E-08	0.003260305	0.003260733	1.66E-08	1.74E-05	5.10E-10	5.10E-10	1.20E-05	1.20E-05	9.53E-11	1.74E-05	1.74E-05	5.11E-10	1.20E-05	1.68E-10	8.86E-10	3.05E-05	1.69E-10	1.69E-10	5.18E-12	9.02E-08	9.87E-13	9.87E-13	4.67E-07	5.19E-12	5.19E-12	9.05E-08	9.05E-08	9.91E-13	8.87E-10	3.06E-05	1.69E-10	1.69E-10	0.000158208	8.87E-10	8.87E-10	3.07E-05	3.07E-05	1.70E-10	4.67E-07	5.19E-12	5.19E-12	9.06E-08	9.07E-08	9.93E-13	4.68E-07	4.68E-07	5.19E-12	9.10E-08	8.87E-10	3.06E-05	1.69E-10	1.69E-10	0.000158209	8.87E-10	8.87E-10	3.07E-05	3.07E-05	1.70E-10	4.67E-07	5.19E-12	5.19E-12	9.06E-08	9.07E-08	9.93E-13	4.68E-07	4.68E-07	5.19E-12	9.10E-08	0.000158263	8.88E-10	8.88E-10	3.07E-05	3.07E-05	1.70E-10	0.000158369	0.000158387	8.88E-10	3.08E-05	4.68E-07	4.68E-07	5.20E-12	9.12E-08	4.68E-07	
168	5.54E-09	5.54E-09	3.23E-08	5.54E-09	8.69E-09	0.99851239	5.54E-09	5.54E-09	8.44E-11	2.73E-10	8.44E-11	1.39E-10	0.000188207	8.45E-11	8.45E-11	2.73E-10	8.44E-11	1.39E-10	0.000188207	8.45E-11	8.45E-11	2.73E-10	3.35E-10	0.000291938	2.74E-10	2.74E-10	1.39E-10	0.000188308	8.45E-11	8.45E-11	0.000244778	1.39E-10	1.39E-10	0.000188412	0.000188462	8.46E-11	1.78E-12	7.73E-13	2.60E-12	3.01E-07	7.75E-13	7.75E-13	1.79E-12	5.64E-12	5.27E-07	1.79E-12	1.79E-12	2.61E-12	3.01E-07	7.76E-13	7.76E-13	5.32E-07	2.61E-12	2.61E-12	3.01E-07	3.01E-07	7.78E-13	1.79E-12	5.64E-12	5.27E-07	1.79E-12	1.79E-12	2.61E-12	3.01E-07	7.76E-13	7.76E-13	5.32E-07	2.61E-12	2.61E-12	3.01E-07	3.01E-07	7.78E-13	5.64E-12	5.27E-07	1.79E-12	1.79E-12	7.26E-07	5.64E-12	5.64E-12	5.27E-07	5.28E-07	1.79E-12	5.32E-07	2.61E-12	2.61E-12	3.01E-07	3.02E-07	7.78E-13	5.32E-07	5.32E-07	2.61E-12	3.02E-07	1.33E-14	4.85E-14	3.76E-09	1.33E-14	1.33E-14	1.80E-14	1.93E-09	5.35E-15	5.36E-15	6.51E-09	1.80E-14	1.80E-14	1.93E-09	1.93E-09	5.37E-15	4.85E-14	3.76E-09	1.33E-14	1.33E-14	1.36E-08	4.85E-14	4.85E-14	3.77E-09	3.77E-09	1.34E-14	6.51E-09	1.80E-14	1.80E-14	1.93E-09	1.94E-09	5.37E-15	6.51E-09	6.51E-09	1.80E-14	1.94E-09	4.85E-14	3.76E-09	1.33E-14	1.33E-14	1.36E-08	4.85E-14	4.85E-14	3.77E-09	3.77E-09	1.34E-14	6.51E-09	1.80E-14	1.80E-14	1.93E-09	1.94E-09	5.37E-15	6.51E-09	6.51E-09	1.80E-14	1.94E-09	1.36E-08	4.85E-14	4.86E-14	3.78E-09	3.78E-09	1.34E-14	1.36E-08	1.36E-08	4.86E-14	3.79E-09	6.51E-09	6.52E-09	1.80E-14	1.94E-09	6.52E-09	
169	3.30E-10	3.30E-10	5.34E-10	3.30E-10	4.31E-10	0.999278665	3.30E-10	3.30E-10	6.76E-12	1.11E-11	6.76E-12	1.09E-11	9.88E-05	6.77E-12	6.77E-12	1.11E-11	6.76E-12	1.09E-11	9.88E-05	6.77E-12	6.77E-12	1.11E-11	1.48E-11	0.000116731	1.11E-11	1.11E-11	1.09E-11	9.89E-05	6.77E-12	6.77E-12	0.00010861	1.09E-11	1.10E-11	9.89E-05	9.89E-05	6.78E-12	1.46E-13	8.01E-14	2.30E-13	6.47E-08	8.02E-14	8.03E-14	1.46E-13	4.57E-13	9.15E-08	1.46E-13	1.47E-13	2.30E-13	6.47E-08	8.03E-14	8.03E-14	8.99E-08	2.30E-13	2.30E-13	6.48E-08	6.48E-08	8.04E-14	1.46E-13	4.57E-13	9.15E-08	1.46E-13	1.47E-13	2.30E-13	6.47E-08	8.03E-14	8.03E-14	8.99E-08	2.30E-13	2.30E-13	6.48E-08	6.48E-08	8.04E-14	4.57E-13	9.15E-08	1.47E-13	1.47E-13	1.14E-07	4.58E-13	4.58E-13	9.15E-08	9.15E-08	1.47E-13	8.99E-08	2.30E-13	2.30E-13	6.48E-08	6.48E-08	8.05E-14	8.99E-08	8.99E-08	2.31E-13	6.48E-08	6.11E-16	1.62E-15	5.07E-10	6.12E-16	6.12E-16	9.47E-16	2.94E-10	3.67E-16	3.67E-16	7.63E-10	9.47E-16	9.48E-16	2.94E-10	2.94E-10	3.68E-16	1.62E-15	5.08E-10	6.13E-16	6.13E-16	1.47E-09	1.63E-15	1.63E-15	5.08E-10	5.09E-10	6.14E-16	7.63E-10	9.48E-16	9.48E-16	2.94E-10	2.95E-10	3.68E-16	7.64E-10	7.64E-10	9.48E-16	2.95E-10	1.62E-15	5.08E-10	6.13E-16	6.13E-16	1.47E-09	1.63E-15	1.63E-15	5.08E-10	5.09E-10	6.14E-16	7.63E-10	9.48E-16	9.48E-16	2.94E-10	2.95E-10	3.68E-16	7.64E-10	7.64E-10	9.48E-16	2.95E-10	1.47E-09	1.63E-15	1.63E-15	5.09E-10	5.09E-10	6.14E-16	1.47E-09	1.47E-09	1.63E-15	5.10E-10	7.64E-10	7.64E-10	9.49E-16	2.95E-10	7.64E-10	
170	2.69E-11	2.69E-11	3.17E-11	2.69E-11	2.95E-11	0.999620746	2.69E-11	2.69E-11	2.96E-13	3.68E-13	2.96E-13	3.59E-13	5.38E-05	2.96E-13	2.96E-13	3.68E-13	2.96E-13	3.59E-13	5.38E-05	2.96E-13	2.96E-13	3.68E-13	4.26E-13	5.54E-05	3.68E-13	3.68E-13	3.59E-13	5.38E-05	2.96E-13	2.96E-13	5.47E-05	3.59E-13	3.59E-13	5.38E-05	5.38E-05	2.96E-13	1.70E-15	1.15E-15	2.21E-15	1.08E-08	1.15E-15	1.15E-15	1.70E-15	3.75E-15	1.16E-08	1.70E-15	1.70E-15	2.21E-15	1.08E-08	1.15E-15	1.15E-15	1.15E-08	2.21E-15	2.21E-15	1.08E-08	1.08E-08	1.15E-15	1.70E-15	3.75E-15	1.16E-08	1.70E-15	1.70E-15	2.21E-15	1.08E-08	1.15E-15	1.15E-15	1.15E-08	2.21E-15	2.21E-15	1.08E-08	1.08E-08	1.15E-15	3.75E-15	1.16E-08	1.70E-15	1.70E-15	1.22E-08	3.75E-15	3.75E-15	1.16E-08	1.16E-08	1.70E-15	1.15E-08	2.21E-15	2.21E-15	1.08E-08	1.08E-08	1.15E-15	1.15E-08	1.15E-08	2.21E-15	1.08E-08	3.82E-18	7.82E-18	1.04E-11	3.83E-18	3.83E-18	5.06E-18	8.30E-12	2.66E-18	2.66E-18	1.22E-11	5.06E-18	5.06E-18	8.30E-12	8.30E-12	2.66E-18	7.82E-18	1.04E-11	3.83E-18	3.83E-18	1.78E-11	7.82E-18	7.82E-18	1.04E-11	1.04E-11	3.83E-18	1.22E-11	5.06E-18	5.07E-18	8.31E-12	8.31E-12	2.66E-18	1.22E-11	1.22E-11	5.07E-18	8.31E-12	7.82E-18	1.04E-11	3.83E-18	3.83E-18	1.78E-11	7.82E-18	7.82E-18	1.04E-11	1.04E-11	3.83E-18	1.22E-11	5.06E-18	5.07E-18	8.31E-12	8.31E-12	2.66E-18	1.22E-11	1.22E-11	5.07E-18	8.31E-12	1.78E-11	7.82E-18	7.82E-18	1.04E-11	1.04E-11	3.83E-18	1.79E-11	1.79E-11	7.83E-18	1.04E-11	1.22E-11	1.22E-11	5.07E-18	8.31E-12	1.22E-11	
171	3.20E-11	3.20E-11	3.29E-11	3.20E-11	3.25E-11	0.999634795	3.20E-11	3.20E-11	2.78E-13	2.89E-13	2.78E-13	2.86E-13	5.21E-05	2.78E-13	2.78E-13	2.89E-13	2.78E-13	2.86E-13	5.21E-05	2.78E-13	2.78E-13	2.89E-13	2.97E-13	5.24E-05	2.89E-13	2.89E-13	2.86E-13	5.21E-05	2.78E-13	2.78E-13	5.22E-05	2.86E-13	2.86E-13	5.21E-05	5.21E-05	2.78E-13	7.71E-16	6.98E-16	8.15E-16	9.76E-09	6.98E-16	6.98E-16	7.71E-16	9.81E-16	9.87E-09	7.71E-16	7.71E-16	8.15E-16	9.76E-09	6.98E-16	6.98E-16	9.84E-09	8.15E-16	8.15E-16	9.76E-09	9.76E-09	6.98E-16	7.71E-16	9.81E-16	9.87E-09	7.71E-16	7.71E-16	8.15E-16	9.76E-09	6.98E-16	6.98E-16	9.84E-09	8.15E-16	8.15E-16	9.76E-09	9.76E-09	6.98E-16	9.81E-16	9.87E-09	7.71E-16	7.71E-16	9.95E-09	9.82E-16	9.82E-16	9.87E-09	9.87E-09	7.71E-16	9.84E-09	8.15E-16	8.15E-16	9.76E-09	9.76E-09	6.98E-16	9.84E-09	9.84E-09	8.15E-16	9.76E-09	1.45E-18	1.85E-18	6.11E-12	1.45E-18	1.45E-18	1.56E-18	5.86E-12	1.30E-18	1.30E-18	6.24E-12	1.56E-18	1.56E-18	5.86E-12	5.86E-12	1.30E-18	1.85E-18	6.11E-12	1.45E-18	1.45E-18	6.78E-12	1.85E-18	1.85E-18	6.11E-12	6.11E-12	1.45E-18	6.24E-12	1.56E-18	1.56E-18	5.86E-12	5.86E-12	1.30E-18	6.24E-12	6.24E-12	1.56E-18	5.86E-12	1.85E-18	6.11E-12	1.45E-18	1.45E-18	6.78E-12	1.85E-18	1.85E-18	6.11E-12	6.11E-12	1.45E-18	6.24E-12	1.56E-18	1.56E-18	5.86E-12	5.86E-12	1.30E-18	6.24E-12	6.24E-12	1.56E-18	5.86E-12	6.78E-12	1.85E-18	1.85E-18	6.11E-12	6.11E-12	1.45E-18	6.78E-12	6.78E-12	1.85E-18	6.11E-12	6.24E-12	6.24E-12	1.56E-18	5.86E-12	6.24E-12	
172	1.49E-10	1.49E-10	1.50E-10	1.49E-10	1.50E-10	0.99951455	1.49E-10	1.49E-10	1.24E-12	1.25E-12	1.24E-12	1.25E-12	6.93E-05	1.24E-12	1.24E-12	1.25E-12	1.24E-12	1.25E-12	6.93E-05	1.24E-12	1.24E-12	1.25E-12	1.26E-12	6.94E-05	1.25E-12	1.25E-12	1.25E-12	6.93E-05	1.24E-12	1.24E-12	6.93E-05	1.25E-12	1.25E-12	6.93E-05	6.93E-05	1.24E-12	3.40E-15	3.35E-15	3.41E-15	1.60E-08	3.35E-15	3.35E-15	3.40E-15	3.50E-15	1.61E-08	3.40E-15	3.40E-15	3.41E-15	1.60E-08	3.35E-15	3.35E-15	1.60E-08	3.41E-15	3.41E-15	1.60E-08	1.60E-08	3.35E-15	3.40E-15	3.50E-15	1.61E-08	3.40E-15	3.40E-15	3.41E-15	1.60E-08	3.35E-15	3.35E-15	1.60E-08	3.41E-15	3.41E-15	1.60E-08	1.60E-08	3.35E-15	3.50E-15	1.61E-08	3.40E-15	3.40E-15	1.61E-08	3.50E-15	3.50E-15	1.61E-08	1.61E-08	3.40E-15	1.60E-08	3.41E-15	3.41E-15	1.60E-08	1.60E-08	3.35E-15	1.60E-08	1.60E-08	3.41E-15	1.60E-08	6.54E-18	6.76E-18	1.06E-11	6.54E-18	6.54E-18	6.58E-18	1.06E-11	6.44E-18	6.44E-18	1.07E-11	6.58E-18	6.58E-18	1.06E-11	1.06E-11	6.44E-18	6.76E-18	1.06E-11	6.54E-18	6.54E-18	1.07E-11	6.76E-18	6.76E-18	1.06E-11	1.06E-11	6.54E-18	1.07E-11	6.58E-18	6.58E-18	1.06E-11	1.06E-11	6.44E-18	1.07E-11	1.07E-11	6.59E-18	1.06E-11	6.76E-18	1.06E-11	6.54E-18	6.54E-18	1.07E-11	6.76E-18	6.76E-18	1.06E-11	1.06E-11	6.54E-18	1.07E-11	6.58E-18	6.58E-18	1.06E-11	1.06E-11	6.44E-18	1.07E-11	1.07E-11	6.59E-18	1.06E-11	1.07E-11	6.76E-18	6.76E-18	1.06E-11	1.06E-11	6.54E-18	1.07E-11	1.07E-11	6.76E-18	1.06E-11	1.07E-11	1.07E-11	6.59E-18	1.06E-11	1.07E-11	
173	2.49E-06	2.49E-06	0.00390036	2.49E-06	4.50E-06	0.126437371	2.50E-06	2.50E-06	1.65E-07	0.00012879	1.65E-07	2.40E-07	0.000581293	1.65E-07	1.65E-07	0.00012879	1.65E-07	2.40E-07	0.000581294	1.65E-07	1.65E-07	0.000128842	0.000188093	0.840531246	0.000128911	0.000128934	2.40E-07	0.0005817	1.65E-07	1.65E-07	0.000783431	2.41E-07	2.41E-07	0.00058211	0.000582313	1.65E-07	2.02E-06	3.90E-09	1.43E-08	4.87E-06	3.91E-09	3.91E-09	2.03E-06	7.42E-06	0.003700804	2.03E-06	2.03E-06	1.43E-08	4.87E-06	3.91E-09	3.91E-09	6.77E-06	1.43E-08	1.43E-08	4.87E-06	4.87E-06	3.92E-09	2.03E-06	7.42E-06	0.003700808	2.03E-06	2.03E-06	1.43E-08	4.87E-06	3.91E-09	3.91E-09	6.77E-06	1.43E-08	1.43E-08	4.87E-06	4.87E-06	3.92E-09	7.43E-06	0.00370224	2.03E-06	2.03E-06	0.005141752	7.43E-06	7.43E-06	0.003704052	0.003704703	2.04E-06	6.77E-06	1.43E-08	1.43E-08	4.88E-06	4.88E-06	3.93E-09	6.77E-06	6.77E-06	1.43E-08	4.88E-06	1.68E-08	5.81E-08	2.98E-05	1.68E-08	1.68E-08	1.51E-10	5.92E-08	4.35E-11	4.35E-11	1.95E-07	1.51E-10	1.51E-10	5.93E-08	5.94E-08	4.36E-11	5.82E-08	2.98E-05	1.68E-08	1.68E-08	9.80E-05	5.82E-08	5.82E-08	2.99E-05	2.99E-05	1.69E-08	1.95E-07	1.51E-10	1.51E-10	5.94E-08	5.94E-08	4.37E-11	1.95E-07	1.95E-07	1.51E-10	5.95E-08	5.82E-08	2.98E-05	1.68E-08	1.68E-08	9.80E-05	5.82E-08	5.82E-08	2.99E-05	2.99E-05	1.69E-08	1.95E-07	1.51E-10	1.51E-10	5.94E-08	5.94E-08	4.37E-11	1.95E-07	1.95E-07	1.51E-10	5.95E-08	9.80E-05	5.82E-08	5.82E-08	2.99E-05	2.99E-05	1.69E-08	9.81E-05	9.81E-05	5.83E-08	3.00E-05	1.95E-07	1.95E-07	1.51E-10	5.96E-08	1.95E-07	
